,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
345,"un domingo sin poder ir a la cancha, un estadio sin poder gritar un gol. y la noche en el cafe, no tenemos de que hablar...",0,1,2013,1898,1,0.05,123
346,"Welcome Higuain, to the classiest football team on the planet! #afc",0,0,2013,1898,0,0.0,67
347,Fellaini+Rooney+Williams=#invinsibles. Please #Gazidis,0,0,2013,1898,0,0.0,54
348,FORZA AZURRI!,0,0,2013,1898,0,0.0,13
349,"#invincibles, Gazidis, please make it happen again. #higuain #rooney #fellaini",0,0,2013,1898,0,0.0,78
350,Vamo con huevo uruguasho. Hagamos a la nacion urugasha orgushosa de ser uruguasha,0,0,2013,1898,0,0.0,81
351,Gana mi patria la mera mera H! 3-1! Si señor! @UnivisionSports,0,0,2013,1898,0,0.0,62
352,Arsenal has same ammount of goals as the #invincibles had at this point......,0,0,2013,1898,0,0.0,77
353,"Sony, why u no show console?!?!?!? #ps4 #sony",0,0,2013,1898,0,0.0,45
354,As punishment #Pistorius should have his legs shot. Oh wait........ Too soon?,0,0,2013,1898,0,0.0,77
355,GAMECHANGING #playstation2013,0,0,2013,1898,0,0.0,29
356,Golazoooo perrosssssssssssssssssssssssss. Viva el Leon!,0,0,2012,1898,0,0.0,55
357,Gooooooooool,0,0,2012,1898,0,0.0,12
358,"Pongan huevos, hoy no podes perder. Te llevamos con el corazon, Olimpia Honduras mi campeooon",0,0,2012,1898,0,0.0,93
359,"Volveremo ser campeones, de la champions otraves. #olimpia",0,0,2012,1898,0,0.0,58
360,#rm hasta el final,0,1,2012,1898,1,0.05,18
361,#arsenal #afc by far the greatest❤,0,0,2012,1898,0,0.0,34
362,JuanRamonn!!,0,0,2012,1898,0,0.0,12
363,Tottenham Hotspuuuuuur!!!!!!! A llorar van persieee sos un duroo,0,0,2012,1898,0,0.0,64
364,Wtfffff,0,0,2012,1898,0,0.0,7
365,#dempsey goooooooooooooooooooooooooooooooooooooooooooooooooooooool!!!!!!,0,0,2012,1898,0,0.0,72
366,"Giroud al banco, walcott al campo.",0,0,2012,1898,0,0.0,34
367,"When life hits you, you get back up and hit it harder @mmvilleda #RVE",0,0,2012,1898,0,0.0,69
368,Hey @GIRLSGONEGAMER pick me for your 100K Giveaway because I want the #psnpoints,0,0,2012,1898,0,0.0,80
369,Hey @GIRLSGONEGAMER pick me for your 100K Giveaway because I want the #micosoftpoints,0,0,2012,1898,0,0.0,85
370,Hey @GIRLSGONEGAMER pick me for your 100K Giveaway because I want the #roxiogamecapture,0,0,2012,1898,0,0.0,87
371,Hey @GIRLSGONEGAMER pick me for your 100K Giveaway because I want the #wii,0,0,2012,1898,0,0.0,74
372,Hey @GIRLSGONEGAMER pick me for your 100K Giveaway because I want the #xbox,0,0,2012,1898,0,0.0,75
373,Gran dia deja gran cansancio. Muy bien la seleccion y muy bien el Olimpia,0,0,2012,1898,0,0.0,73
374,"Bueno... Mucho respeto, no pense que llegariamos tan lejos #honduras",0,1,2012,1898,1,0.05,68
375,Rogeeeeerrrrrrrrr te amooo,0,0,2012,1898,0,0.0,26
376,Entre el gol y la expulsion de crisanto ya estoy afonico... Ojala me queden ganas para el Olimpia @mmvilleda,0,0,2012,1898,0,0.0,108
377,Bien mendozaa,0,0,2012,1898,0,0.0,13
378,"Honduras es una mierda dijeron, brasil los va a pijiar dijeron....",0,0,2012,1898,0,0.0,66
379,Vamoss,0,0,2012,1898,0,0.0,6
380,Vamosss,0,0,2012,1898,0,0.0,7
381,Gooooool,0,0,2012,1898,0,0.0,8
382,#pistorious,0,0,2012,1898,0,0.0,11
383,"Vamos Honduras a sudar la camiseta, hoy hacemos historia",0,2,2012,1898,2,0.11,56
384,#senegal vamos senegaaaaal,0,0,2012,1898,0,0.0,26
385,"Señores yo soy OLIMPIA! Y llevo la camiseta, la ultra canta con wevo. Y quiere dar otra vuelta @mmvilleda @mariormaldonado",0,0,2012,1898,0,0.0,122
386,"Para salir campeones, saltemos los tabloones oooneeees. Cantemos con mas fuerza seremos los mejoores ooress",0,0,2012,1898,0,0.0,107
387,Ro-Ro mance con la copa,0,0,2012,1898,0,0.0,23
388,Jc garciaaaaaaa!!!!,0,0,2012,1898,0,0.0,19
389,Rey Luciano esta de vuelta @mariormaldonado,0,1,2012,1898,1,0.05,43
390,OLIMPIA-Fas! A por los 3 puntos!,0,0,2012,1898,0,0.0,32
391,"“@mariajosealas: A veces es mejor perder a alguien, que perder el tiempo.” @valeriagodoy98",0,0,2012,1898,0,0.0,90
392,Somos 1! Viva Honduras perros,0,0,2012,1898,0,0.0,29
393,Cuando sacas la pelota en la raya sobre la hora te sentis el rey del mundo @MotivacionesF,0,0,2012,1898,0,0.0,89
394,@UnboxTherapydesire,0,0,2012,1898,0,0.0,19
395,@uboxtherapy @younow -,0,0,2012,1898,0,0.0,22
396,Cuando te saca tarjeta roja un referí localista,0,0,2012,1898,0,0.0,47
397,"Cuando estas a 11 pasos de uno que te quiere fucilar, y terminar con tus esperanzas❤❤❤❤ @MotivacionesF",0,0,2012,1898,0,0.0,102
398,Dar la vuelta olimpica de visitante❤❤,0,0,2012,1898,0,0.0,37
399,Como vas a saber lo que es el infierno si nunca metistes un gol encontra @MotivacionesF,0,0,2012,1898,0,0.0,87
400,Como vas a saber lo que es la musica? Si nunca cantastes desde la popular ❤❤@MotivacionesF,0,0,2012,1898,0,0.0,90
401,RUEDA! RUEDA! RUEDAAAA!!! #Ecuador,0,0,2012,1898,0,0.0,34
402,Vaaamoos!! Vaaamooos Leoooooneeees! Que esta nocheee! La vuelta vamoa daaaar!!!! @mariormaldonado,0,0,2012,1898,0,0.0,97
403,"People tell me slow my role, im screamkng out F*CK THAT!",0,0,2012,1898,0,0.0,56
404,Madrid o Bayern? Barca o Chealsea @GusMenFox,0,0,2012,1898,0,0.0,44
405,Benson!!!! He will make this team next nba champs,0,0,2012,1898,0,0.0,49
406,Only one Arsene Wenger #ArsenalLive,0,0,2012,1898,0,0.0,35
407,Mark Zuckerberg bought instagram for 1 Billion. Bitch i just downloaded it for free XD,0,0,2012,1898,0,0.0,86
408,Im on a pursuit of happiness and i know everything that shines aint always gonna be gold,0,0,2012,1898,0,0.0,88
409,Chocooooooooooo!!!! Tenia que ser Olimpistaaaa!!!!!!!,0,1,2012,1898,1,0.05,53
410,Arsenal :(((,0,0,2012,1898,0,0.0,12
411,Chocoo!!!!!!!! Tenia que ser del Olimpiaaa &lt;3,0,0,2012,1898,0,0.0,48
412,Eddy Hernandez!!!! H&lt;3,0,0,2012,1898,0,0.0,25
413,Mira mira mira! Sacale una foto! Los gringos a las duchas con el culo roto! #ElSalvador @GusMenFox,0,0,2012,1898,0,0.0,98
414,#ElSalvador i like how gringos think they're good at football (your soccer) arriba El Salvador arriba Honduras suerte!,0,0,2012,1898,0,0.0,118
415,"When the sun goes up, it calling, i want another day with you",0,0,2012,1898,0,0.0,61
416,"#PremierLeague the Premiere League, where anyone beats anyone",0,0,2012,1898,0,0.0,61
417,#wigan 2-1 simply epic! Go Figueroa,0,0,2012,1898,0,0.0,35
418,No champions esta semana /:... Con-de-na-do-teeeeeeeeeeeeeeeeeeee @GusMenFox,0,0,2012,1898,0,0.0,76
419,6-2 me parece que somos imparables,0,0,2012,1898,0,0.0,34
420,Juanramon!!!!!! @CDOlimpia,0,0,2012,1898,0,0.0,26
421,Animo Portillo!!!!!!,0,0,2012,1898,0,0.0,20
422,Gracias @GusMenFox !!!!!!!  Me mandastes saludossssss!!!!!!!!!!!!!!,0,0,2012,1898,0,0.0,67
423,Gunners!!!!!! #ArsenalLive,0,0,2012,1898,0,0.0,26
424,Wtff!!!!!!! #Payton for a year??!?!!!?!,0,1,2012,1898,1,0.05,39
425,:(,0,0,2012,1898,0,0.0,2
426,Tell Congress: Don’t censor the web! http://t.co/ABpEwbiw,0,0,2012,1898,0,0.0,57
427,Please tell my dad please!!! - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,73
428,first to buy it at Honduras! - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,73
429,bitches!!! I am awake and its late at london you suck - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,98
430,"10 viewers
 - ##jakeandamir live on http://t.co/3Hv6eRC1",0,0,2011,1898,0,0.0,57
431,"30 more viewers
 - ##jakeandamir live on http://t.co/3Hv6eRC1",0,0,2011,1898,0,0.0,62
432,#jakeandamir What is your bb pin? - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,78
433,"do 3,000 BITCH! - ##jakeandamir live on http://t.co/3Hv6eRC1",0,0,2011,1898,0,0.0,60
434,what is your fake puke made of? #JakeAndAmir - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,89
435,What is puke made of on your episodes? - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,83
436,How do you fake puke?  - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,67
437,"have you thought of a movie?
 - ##jakeandamir live on http://t.co/3Hv6eRC1",0,0,2011,1898,0,0.0,75
438,"Sam, havent i seen you before? #jakeandamir
 - ##jakeandamir live on http://t.co/3Hv6eRC1",0,0,2011,1898,0,0.0,90
439,"are you going to be on the tonight show??? #jakeandamir
 - ##jakeandamir live on http://t.co/3Hv6eRC1",0,0,2011,1898,0,0.0,102
440,A MOVIE!!!!!! - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,58
441,can you speak hebrew for the next 30 sec?? #JakeandAmir - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,100
442,#jakeandamir who else is with you at this moment? - ##jakeandamir live on http://t.co/3Hv6eRC1,0,0,2011,1898,0,0.0,94
443,"Love comes from the heart not from the head, that's why may appear like it makes no sense♥",0,0,2011,1898,0,0.0,90
444,Felizidades Olimpia ya son 99 años te tu gloria!!! Dalee leoon yo te tengooen mi corazooon &lt;3,0,0,2011,1898,0,0.0,96
445,Happy birthday to @valeriagodoy98 tkm cuidate,0,0,2011,1898,0,0.0,45
446,follow @FunWithFacts  best tweets ever!!!!,0,0,2011,1898,0,0.0,42
447,Bye Honduras ill miss you :'(,0,0,2011,1898,0,0.0,29
448,;),0,0,2011,1898,0,0.0,2
449,"Javier ""El Chicharito"" Hernandez",0,0,2011,1898,0,0.0,32
450,Wants to be in South Africa again,0,0,2011,1898,0,0.0,33
451,off to play fifa :),0,0,2011,1898,0,0.0,19
452,ummm i believe we were promised an apocalypse,0,0,2011,1898,0,0.0,45
453,DJ BL3ND,0,0,2011,1898,0,0.0,8
454,En las malas te JURO que nunca te voy a dejar!!,0,0,2011,1898,0,0.0,47
455,Psn!!!,0,0,2011,1898,0,0.0,6
456,"Que lo llevan adentrooo, como lo llevo yoooo! DALE LEON",0,0,2011,1898,0,0.0,55
457,"i love
",0,0,2011,1898,0,0.0,9
458,Canopyyy!!!,0,0,2011,1898,0,0.0,11
459,Olvide mi wax en tegus :(,0,0,2011,1898,0,0.0,25
460,O eme je,0,0,2011,1898,0,0.0,8
461,Dale leon,0,0,2011,1898,0,0.0,9
462,0oooooooo dale leoooon,0,0,2011,1898,0,0.0,22
463,"Cocoteros te quiero, antes que el motagua yo me muero",0,0,2011,1898,0,0.0,53
464,Porque?- Jose Mourinho,0,0,2011,1898,0,0.0,22
465,Vamos olimpia!!!!,0,0,2011,1898,0,0.0,17
466,ODIO A ARSENE WENGER,0,0,2011,1898,0,0.0,20
467,"barca no juega cmo hombre,  http://www.youtube.com/watch?v=V7D9J8lTFGs&feature=feedu",0,0,2011,1898,0,0.0,84
468,Happy bday!!!! DIIIIII!!!!,0,0,2011,1898,0,0.0,26
469,Vamos Monterrey!!!,0,0,2011,1898,0,0.0,18
470,done with mix!!!!!!  PArY RoCK THaT boDY,0,0,2011,1898,0,0.0,40
471,New mix Party Rock Anthem vs Rock That Body,0,0,2011,1898,0,0.0,43
472,Done with essay!!!!!!,0,0,2011,1898,0,0.0,21
473,HAVE TO WORK ON FIVE PARAGRAPH ESSAY FOR TOMOROW! TWITTER DON'T DISTRACT ME!!!!!!!,0,0,2011,1898,0,0.0,82
474,Madrid!!! Yo te quiero antes de los culés yo me muero!!!,0,0,2011,1898,0,0.0,56
475,done with remix BoomBoomPow vs Get Fu**** Loose,0,0,2011,1898,0,0.0,47
476,"pichetio culero, antes que jueges limpio yo me muero!!!!!!!!!!",0,0,2011,1898,0,0.0,62
477,Tomorrow; operation wake up at 6am :'(,0,0,2011,1898,0,0.0,38
