,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
771,what makes kids so important to learn from psychologically is that they are not afraid to fail,30221,5147,2018,29435507,35368,0.12,94
772,Art is the escape hatch from oppression,28851,5940,2018,29435507,34791,0.12,39
773,Art is the threat to authority,37234,8111,2018,29435507,45345,0.15,30
774,energy is contagious,120063,42226,2018,29435507,162289,0.55,20
775,We can shape our future. I'm an optimist at my core. I know there will be harmony,66942,10910,2018,29435507,77852,0.26,81
776,Remove worry,117081,35208,2018,29435507,152289,0.52,12
777,"https://t.co/szDOyewQLK    

I'm posting this but not as a diss to J Cole. I love J Cole. I also love where Purp took his flow",45199,10133,2018,29435507,55332,0.19,128
778,today is the best day ever and tomorrow's going to be even better,171050,43861,2018,29435507,214911,0.73,65
779,Trust your feelings. Stop thinking so much,255500,96025,2018,29435507,351525,1.19,42
780,I've got a new challenge for everyone today. Pick somebody that you had an argument with that you think you hate maybe even someone you haven't spoken to in years and contact that person and tell them I love you.,182394,46265,2018,29435507,228659,0.78,212
781,Lift Yourself  https://t.co/shjFIROujA,81880,23333,2018,29435507,105213,0.36,38
782,"I'm going to drop a song with a verse that will bring Ebro the closure he's been seeking 

The bars 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

It's called Lift Yourself",100245,13726,2018,29435507,113971,0.39,166
783,I haven't done enough research on conservatives to call myself or be called one. I'm just refusing to be enslaved by monolithic thought.,183058,24929,2018,29435507,207987,0.71,136
784,Artist transform tragedy into beauty,65838,14810,2018,29435507,80648,0.27,36
785,spread love. Put more love into the universe.,122322,39469,2018,29435507,161791,0.55,45
786,we are more worried about what we can lose than what we feel,127118,39295,2018,29435507,166413,0.57,60
787,it's really cool to say I hate you. But it's not cool to say I love you. Love has a stigma,78285,16185,2018,29435507,94470,0.32,90
788,"Instead of doing what you feel 
you just do what other people think you should do",60089,14406,2018,29435507,74495,0.25,82
789,Your conscience should allow a physical manifestation of your subconscious but right now most peoples conscious is too affected by other people’s thoughts and it creates a disconnect from you doing what you actually feel now,82797,19771,2018,29435507,102568,0.35,224
790,try telling people you love them it actually feels weird at first. We're really good at hating each other. We have to get good at loving each other.,194791,52946,2018,29435507,247737,0.84,148
791,the concept of loving people has a stigma,30905,5493,2018,29435507,36398,0.12,41
792,my friend said he texted all his friends this morning and said I love you,32143,3196,2018,29435507,35339,0.12,73
793,John Legend new single on line now 😂,56799,5090,2018,29435507,61889,0.21,36
794,This is year one. We can't ad empathy to MAGA by hating. We can only ad empathy with love and time and truly hearing all sides,41341,5936,2018,29435507,47277,0.16,126
795,I really appreciate this dialogue with John Legend because I'm actually very empathetic. Im still the kid from the telethon. I  feel when people think of MAGA they don't think of empathy.,34367,3249,2018,29435507,37616,0.13,187
796,if you feel something don't let peer pressure manipulate you,114660,27352,2018,29435507,142012,0.48,60
797,I tweeted the John text to show that there are people around me that disagree with me and voice their opinion. I respect everyone's opinion but I stand my ground.,99434,12474,2018,29435507,111908,0.38,162
798,People usually don't agree with people who don't agree with them,108619,27626,2018,29435507,136245,0.46,64
799,The world is our family,44703,7686,2018,29435507,52389,0.18,23
800,just think of someone you hate and try saying even to yourself that you love that person.,47789,8774,2018,29435507,56563,0.19,89
801,Though hate is a similar emotion to love. Hate is not the answer.  Love is.,57760,12420,2018,29435507,70180,0.24,75
802,that's the last tweet of the day. I did that one for my god-brother Puff.  Now ima go watch the Cavs.,63629,5602,2018,29435507,69231,0.24,101
803,2 of my favorite people,28708,2081,2018,29435507,30789,0.1,23
804,Obama was in office for eight years and nothing in Chicago changed.,271439,74037,2018,29435507,345476,1.17,67
805,Claudio will be awesome when me and Chance build new homes in Chicago,34905,3567,2018,29435507,38472,0.13,69
806,Claudio Silverstein is a free thinker,17236,1379,2018,29435507,18615,0.06,37
807,Love is the most powerful force in the universe,162395,54941,2018,29435507,217336,0.74,47
808,let's move in love not fear,69105,18120,2018,29435507,87225,0.3,27
809,And any fan of me wants Ye to be Ye even when they don't agree because I represent the fact that they can be themselves even when people don't agree with them. Drops mic 🎤Yeezy shrug 🤷‍♂️,123326,23422,2018,29435507,146748,0.5,187
810,"whenever someone mentions the word ""fan"" to me it's super manipulative. It's like ""don't do or say this because of your fans""  My fans are fans of themselves.",78751,11752,2018,29435507,90503,0.31,158
811,I want to see a tour with Nikki Minaj and Cardi B,189988,36336,2018,29435507,226324,0.77,49
812,I'd like to meet with Tim Cook. I got some ideas,39724,3862,2018,29435507,43586,0.15,48
813,need Hype Williams for Nas movie,21065,2419,2018,29435507,23484,0.08,32
814,I'm sitting with Lucian discussing the future of the music industry. Lets bring in David Joseph and Frank Bridgman and Olivier Nusse.,12885,1107,2018,29435507,13992,0.05,133
815,I'd like Scooter Braun to be a part of this new platform we're creating. Scooter is a genius.  He's more than a manager so is Irving.  We all need to sit together.,25205,1997,2018,29435507,27202,0.09,163
816,I'm so happy to hear that Peter Thiel would like to take a meeting. I feel very optimistic about the future.,32252,3535,2018,29435507,35787,0.12,108
817,I need to meet with Larry from google,26024,2847,2018,29435507,28871,0.1,37
818,Google supports YEEZY in ending violence in Chicago to start with,37435,3598,2018,29435507,41033,0.14,65
819,we'd be a strategic investor. Not just a VC,13995,1242,2018,29435507,15237,0.05,43
820,I'm 40 years old and I'm just now becoming my parents child.,54058,4670,2018,29435507,58728,0.2,60
821,I’m nice at ping pong,195505,60465,2018,29435507,255970,0.87,21
822,Kids See Ghost short film will be shot by Dexter Navy,42950,6034,2018,29435507,48984,0.17,53
823,my wife just called me and she wanted me to make this clear to everyone. I don't agree with everything Trump does. I don't agree 100% with anyone but myself.,335358,54552,2018,29435507,389910,1.32,157
824,Yeezy VC invests in and develops food clothing shelter and communications,18571,1808,2018,29435507,20379,0.07,73
825,burn that excel spread sheet 🔥😂,31428,6040,2018,29435507,37468,0.13,31
826,decentralize,37213,9242,2018,29435507,46455,0.16,12
827,fear takes strategy   Unlearn linear thinking   Hit you with these zig zag thoughts,27016,5314,2018,29435507,32330,0.11,83
828,no race religion region or political party can argue with the power of love,74008,17269,2018,29435507,91277,0.31,75
829,When my daughter acts out she actually says afterwards I just want to hear you say I love you more.,53039,5659,2018,29435507,58698,0.2,99
830,"I said express love more because we have love but we don't express it.  My friend Tmills will always say ""I love you"" and it used to make me feel weird to hear that. Now I tell everyone I love them.  He sparked me to start expressing love more.",52885,8894,2018,29435507,61779,0.21,244
831,with love I am invincible. Truth is subjective but love is the most powerful force in the world and the world needs to express more of it.,50068,15539,2018,29435507,65607,0.22,138
832,And also I'm all the way out the sunken place. And I'm not scared anymore. I'm not scared of the media. I'm not scared of the past and I'm optimistic about the future. This tweet is in love not fear.,88896,14459,2018,29435507,103355,0.35,199
833,"I love when people have their own ideas. You don't have to be allowed anymore. Just be. 

Love who you want to love.  That's free thought. I'm not even political. I'm not a democrat or a republican",54441,10959,2018,29435507,65400,0.22,199
834,"If your friend jumps off the bridge you don't have to do the same. Ye being Ye is a fight for you to be you. For people In my life the idea of Trump is pretty much a 50 50 split but I don't tell a Hillary supporter not to support Hillary   
I love Hillary too.",46070,6508,2018,29435507,52578,0.18,261
835,You don't have to agree with trump but the mob can't make me not love him. We are both dragon energy. He is my brother. I love everyone. I don't agree with everything anyone does. That's what makes us individuals. And we have the right to independent thought.,307442,71469,2018,29435507,378911,1.29,259
836,Free thinkers don't fear retaliation for your thoughts.  The traditional thinkers are only using thoughts and words but they are in a mental prison. You are free. You've already won. Feel energized. Move in love not fear. Be afraid of nothing.,92975,24708,2018,29435507,117683,0.4,243
837,Rocky we gotta release our songs ASAP,192858,47204,2018,29435507,240062,0.82,37
838,I'm turn the Grammys into the Yammys,77966,15181,2018,29435507,93147,0.32,36
839,I leave my emojis bart Simpson color,143977,26117,2018,29435507,170094,0.58,36
840,I'm used to the heat of independent thoughts,28996,4994,2018,29435507,33990,0.12,44
841,yes I said we. We the people like my brother Q Tip said on the final Tribe album that should have won the Grammy,24433,3335,2018,29435507,27768,0.09,112
842,when we become president we have to change the name of the plane from Air Force one to Yeezy force one ☝️,74123,16453,2018,29435507,90576,0.31,105
843,the Charlamagne interview just got an offer on 10 million. Yo @cthagod should we hold off for a hundred million??? Jay Virgil Obama Trump and Mental Health.  Just a few things that were discussed. Charlamagne the new Oprah,40046,6019,2018,29435507,46065,0.16,222
844,adidas have been great partners and they've let Yeezy be Yeezy.  This could've never happened at Nike,67631,10113,2018,29435507,77744,0.26,101
845,the Yeezy 700 is adidas most requested shoe,26644,3068,2018,29435507,29712,0.1,43
846,the desert rat 500 sold 250 thousand in one hour on Coachella weekend.  Please do not try to play Yeezy or anyone who wears Yeezy. We are the future.,27828,5006,2018,29435507,32834,0.11,149
847,the Yeezy 350s sell 400 thousand pair in four hours. Only thing close to this is the iPhone.,30289,5331,2018,29435507,35620,0.12,92
848,let’s be like water 😂,23164,4405,2018,29435507,27569,0.09,21
849,oh and Ebro I love you. Ima let you finish but the Charlamagne interview is one of the best interviews of all time. 😂,35684,5829,2018,29435507,41513,0.14,117
850,now can I get back to my positive vibes 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,47164,9828,2018,29435507,56992,0.19,101
851,People magazine. Watch how you speak my name. You would love a pair of Yeezys.  Don't play yourself.,75956,13264,2018,29435507,89220,0.3,100
852,Harvey Levin of TMZ your hearing from your future president. Let's be friends. Please never use the word erratic to describe a person who is economically and psychologically empowered,42177,6601,2018,29435507,48778,0.17,183
853,I follow the shade room.  Please never try to play Ye.,27383,4727,2018,29435507,32110,0.11,54
854,I am this generations Ford Hughes Jobs Disney,31855,6007,2018,29435507,37862,0.13,45
855,We will reach the prices I've promised,23055,2929,2018,29435507,25984,0.09,38
856,there's been a lot of fake news so I just wanted to give you the facts. Yeezy will become the biggest apparel company in human history by working with the most genius level talents and creating product at an affordable price. I hired the head of supply chain from the Gap.,48220,6365,2018,29435507,54585,0.19,272
857,I am currently the single highest paid person in footwear. That means I make more money on shoes than Michael Jordan.,76961,14270,2018,29435507,91231,0.31,117
858,We have 160 positions to fill by the end of the year. Yeezy will hit a billion dollars this year. It is the 2nd fastest growing company in history. It is a unicorn on its way to becoming a decacorn.,62855,7582,2018,29435507,70437,0.24,198
859,yes I got rid of my last lawyer why? Because he wouldn't come to work full time. I also asked my last manager to come work full time for Yeezy of course the last lawyer and manager said no. So now I hired a CEO and a CFO and i have two full time lawyers as of now.,24640,2588,2018,29435507,27228,0.09,264
860,"I'm nobody's ""client""",50482,6566,2018,29435507,57048,0.19,21
861,I no longer have a manager. I can't be managed,226280,50473,2018,29435507,276753,0.94,46
862,spread love,112925,43537,2018,29435507,156462,0.53,11
863,2024,143350,29905,2018,29435507,173255,0.59,4
864,never a master. Always a student.,173325,47261,2018,29435507,220586,0.75,33
865,to be great is to be misunderstood,137275,44706,2018,29435507,181981,0.62,34
866,"dragon 🐉 energy 
Natural born leaders
Very instinctive 
Great foresight",43132,7197,2018,29435507,50329,0.17,74
867,you can say anything as long as you put the right emoji next to it.,240915,67063,2018,29435507,307978,1.05,67
868,If your foresight is incredible   Stay stubborn to your vision,64254,15553,2018,29435507,79807,0.27,62
869,I’ve always had a desire to do things people wouldn’t even think to do,93394,21932,2018,29435507,115326,0.39,70
870,everyone should be their own biggest fan,278950,106993,2018,29435507,385943,1.31,40
871,even Prince once had an access pass,31790,3256,2018,29435507,35046,0.12,35
872,life is more exciting than the movies,65733,14068,2018,29435507,79801,0.27,37
873,Donald Glover is a free thinker,226444,43918,2018,29435507,270362,0.92,31
874,I feel like im 18 year old again when I make beats for Nas,130559,16425,2018,29435507,146984,0.5,58
875,new ideas will no longer be condemned by the masses. We are on the frontier of massive change. Starting from breaking out of our mental prisons.,83478,19164,2018,29435507,102642,0.35,144
876,we're evolving at warp speed,49574,8354,2018,29435507,57928,0.2,28
877,This is the funnest car I’ve ever driven,61647,4857,2018,29435507,66504,0.23,40
878,I'm super chaaaaaarged.  Bout to take this whole thing to mars,76752,13154,2018,29435507,89906,0.31,62
879,I heard these are really good for the environment 🙏,32708,2874,2018,29435507,35582,0.12,51
880,I really love my Tesla. I'm in the future. Thank you Elon.,225461,24513,2018,29435507,249974,0.85,58
881,Nas June 15th,156462,44686,2018,29435507,201148,0.68,13
882,I'm hand producing all the albums I tweeted about. Been chopping samples from the sunken place 😂Pusha May 25th My album June 1st me and Cudi June 8th and Teyana June 22nd and oh yeah...,132471,30915,2018,29435507,163386,0.56,185
883,practice pure love,117782,49765,2018,29435507,167547,0.57,18
884,It’s no more baring people because they have different ideas.,29100,4810,2018,29435507,33910,0.12,61
885,self victimization is a disease,208134,68357,2018,29435507,276491,0.94,31
886,there was a time when slavery was the trend and apparently that time is still upon us. But now it's a mentality.,69061,16218,2018,29435507,85279,0.29,112
887,People respect people for following the general  trend and consensus,43910,9912,2018,29435507,53822,0.18,68
888,We live in a time where people don’t respect people for being themselves,197023,71953,2018,29435507,268976,0.91,72
889,Constantly bringing up the past keeps you stuck there,287817,115110,2018,29435507,402927,1.37,53
890,The thought police want to suppress freedom of thought,65588,14955,2018,29435507,80543,0.27,54
891,we have freedom of speech but not freedom of thought,112725,28308,2018,29435507,141033,0.48,52
892,People demonize people and then they demonize anybody who sees anything positive in someone whose been demonized,66343,16876,2018,29435507,83219,0.28,112
893,The psychological zombie effect,22676,3668,2018,29435507,26344,0.09,31
894,Demonization has metastasized,22757,3406,2018,29435507,26163,0.09,29
895,the blinders are off,33605,5745,2018,29435507,39350,0.13,20
896,question everything,168946,59720,2018,29435507,228666,0.78,19
897,The more people contribute to real time global consciousness the faster we evolve,58693,11950,2018,29435507,70643,0.24,81
898,get past the past,222003,92683,2018,29435507,314686,1.07,17
899,be fearless. Express what you feel not what you've been programmed to think.,142146,51711,2018,29435507,193857,0.66,76
900,live in love not in fear,143567,56247,2018,29435507,199814,0.68,24
901,I don't subscribe the term and concept of God fearing.  That's a dated mentality that was used to control people. We are in the future. If God is love and love it's the opposite of fear then...🤔🤷‍♂️ to fear God makes no sense 🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️,88897,18503,2018,29435507,107400,0.36,246
902,only free thinkers,57168,12810,2018,29435507,69978,0.24,18
903,I love the way Candace Owens thinks,81098,18803,2018,29435507,99901,0.34,35
904,the world is our office,50040,9876,2018,29435507,59916,0.2,23
905,Yeezy is based in Calabasas but will also be setting up offices in New York London and Wyoming,58492,5881,2018,29435507,64373,0.22,94
906,style is genderless,188347,53369,2018,29435507,241716,0.82,19
907,strive for universal consciousness not segregated consciousness,41636,9491,2018,29435507,51127,0.17,63
908,everything is so planned these days. People appreciate spontaneity and honesty.,102637,25759,2018,29435507,128396,0.44,79
909,iterations of ideas are how culture evolves.,26781,4597,2018,29435507,31378,0.11,44
910,sharing is community holding information is capitalism,42504,8029,2018,29435507,50533,0.17,54
911,images are limitless and words aren't. Words are defined,33142,7168,2018,29435507,40310,0.14,56
912,I don’t believe in horizontal hierarchy. If you build a ladder too high it’s actually most dangerous for the people at the top.,33189,5702,2018,29435507,38891,0.13,127
913,all you have to be is yourself,224770,96835,2018,29435507,321605,1.09,30
914,I need a water proof silk nylon as soon as possible.,32481,3901,2018,29435507,36382,0.12,52
915,people are celebrating real ideas and vibe. Not just hype,49682,9464,2018,29435507,59146,0.2,57
916,we need to Aman Giri the world,17099,1999,2018,29435507,19098,0.06,30
917,the beauty is in the imperfection(s),128411,46827,2018,29435507,175238,0.6,36
918,Pusha T May 25th,118338,31645,2018,29435507,149983,0.51,16
919,Teyana Taylor June 22nd,75066,16964,2018,29435507,92030,0.31,23
920,it's called Kids See Ghost. That's the name of our group,169371,47635,2018,29435507,217006,0.74,56
921,me and Cudi album June 8th,489508,213165,2018,29435507,702673,2.39,26
922,June 1st,239342,94258,2018,29435507,333600,1.13,8
923,my album is 7 songs,267811,81769,2018,29435507,349580,1.19,19
924,it's not where you take things from.  It's where you take them to,107482,32778,2018,29435507,140260,0.48,65
925,we're all servants,72684,15848,2018,29435507,88532,0.3,18
926,today will be the greatest day so far. Life keeps getting better and better.,174211,55122,2018,29435507,229333,0.78,76
927,if you wanna see the true character of person watch the way they treat someone who can't do anything for them.,480268,205988,2018,29435507,686256,2.33,110
928,truth is my goal. Controversy is my gym. I'll do a hundred reps of controversy for a 6 pack of truth,148154,32235,2018,29435507,180389,0.61,100
929,don't trade your authenticity for approval,322811,150048,2018,29435507,472859,1.61,42
930,let's be less concerned with ownership of ideas. It is important that ideas see the light of day even if you don't get the credit for them. Let's be less concerned with credit awards and external validation.,102226,20101,2018,29435507,122327,0.42,207
931,"I find myself getting stuck in the idea of originality and letting my ego push me to say things like ""this person stole this from me"" and the funny thing is it'll be a reference I took from somewhere 😂",113211,17023,2018,29435507,130234,0.44,201
932,Cars have four wheels. Hoodies have hoods. It's amusing to me when some one says this is an original hoodie. Bro... it's a hoodie 🤷‍♂️,106501,20422,2018,29435507,126923,0.43,134
933,too much emphasis is put on originality. Feel free to take ideas and update them at your will all great artist take and update.,111976,25617,2018,29435507,137593,0.47,127
934,There's love stories.  Pain happiness. It's 3 dementional. There's taste touch sound. It's the most entertaining for of entertainment. Just being. We believe time is a man made construct. Actually time and money are both man made currency. Because you can spend them both.,67066,15127,2018,29435507,82193,0.28,272
935,Be here now. Be in the moment. The now is the greatest moment of our lives and it just keeps getting better. The bad parts the boring parts the parts with high anxiety. Embrace every moment for its greatness. This is life. This is the greatest movie we will ever see.,297865,119985,2018,29435507,417850,1.42,267
936,me and my friend Anthony Schiller always ask questions about time. Is time linear? I recently did an interview where I placed a high value on time. Everything means nothing until you make it something. You are your validator.,55887,11281,2018,29435507,67168,0.23,225
937,"I will work on this ""book"" when I feel it. When We sit still in the mornings We get hit with so many ideas and so many things We want to express. When I read this tweet to myself I didn't like how much I used the word I so I changed the I's to We's.",66272,9719,2018,29435507,75991,0.26,249
938,oh by the way this is my book that I'm writing in real time. No publisher or publicist will tell me what to put where or how many pages to write. This is not a financial opportunity this is an innate need to be expressive.,88329,12775,2018,29435507,101104,0.34,222
939,"everyone will say he needs to learn how to act. At home parental acting classes are one of the first steps to us loosing who we really are to ""the simulation"".  Parents are our first acting coaches.",38636,7592,2018,29435507,46228,0.16,198
940,"in life, we are all trained actors. When we're born we're ourselves and then one of the first things we're thought is how to act.  If you see a kid screaming at a restaurant because he feels something and can't express himself in a conventional manner",46888,9880,2018,29435507,56768,0.19,251
941,just stop lying about shit. Just stop lying.,228788,112464,2018,29435507,341252,1.16,44
942,You will be a drop of water with the ocean as your army. If you move out of fear than your on your own. Then it's just you and the money and the countless people you have to lie to and manipulate to build a man made path that will never lead to true happiness.,40410,8644,2018,29435507,49054,0.17,260
943,I don't believe in the concept of an enemy. We have been conditioned to always be in competition. Stop looking for something to beat and just be. You don't have to do all the work. Once you start moving in love the universe will assist you.,193891,62790,2018,29435507,256681,0.87,240
944,Don't follow crowds. Follow the innate feelings inside of you. Do what you feel not what you think. Thoughts have been placed in our heads to make everyone assimilate. Follow what you feel.,163250,57420,2018,29435507,220670,0.75,189
945,You have the best ideas. Other people's opinions are usually more  distractive than informative. Follow your own vision. base your actions on love. Do things you love and if you don't absolutely love something stop doing it as soon as you can.,221687,77192,2018,29435507,298879,1.02,243
946,when you first wake up don't hop right on the phone or the internet or even speak to anyone for even up to an hour if possible. Just be still and enjoy your own imagination. It's better than any movie.,325344,83750,2018,29435507,409094,1.39,201
947,trend is always late,123990,30671,2018,29435507,154661,0.53,20
948,be transparent as possible. Stop setting plays. Stop playing chess with life. Make decisions based on love not fear.,264496,105156,2018,29435507,369652,1.26,116
949,Fear often causes people to be manipulative,136718,43633,2018,29435507,180351,0.61,43
950,everything you do in life stems from either fear or love,226122,89924,2018,29435507,316046,1.07,56
951,Sometimes you have to get rid of everything,243592,106876,2018,29435507,350468,1.19,43
952,distraction is the enemy of vision,197530,87811,2018,29435507,285341,0.97,34
953,try to avoid any contractual situation where you are held back from your ideas,129029,34315,2018,29435507,163344,0.55,78
954,You have to protect your ability to create at all cost,196043,65219,2018,29435507,261262,0.89,54
955,As a creative your ideas are your strongest form of currency,157874,52549,2018,29435507,210423,0.71,60
956,often people working with the existing consciousness are jealous of those who are more in touch and they become hard-core capitalist in hopes of creating the illusion that the value of money is worth more than the value of time and  friends,228725,67503,2018,29435507,296228,1.01,240
957,Some people have to work within the existing consciousness while some people can shift the consciousness,163838,52389,2018,29435507,216227,0.73,104
